Date,Open,High,Low,Close
2021-01-04 06:44:00,12948.849,12951.209,12948.809,12949.829
2021-01-04 06:45:00,12949.867,12951.399,12947.689,12950.657
2021-01-04 06:46:00,12950.479,12950.679,12949.259,12949.259
2021-01-04 06:47:00,12949.327,12950.779,12949.327,12949.669
2021-01-04 06:48:00,12949.809,12950.099,12949.119,12949.359
2021-01-04 06:49:00,12949.619,12949.699,12948.629,12948.869
2021-01-04 06:50:00,12948.867,12950.419,12948.329,12948.877
2021-01-04 06:51:00,12948.609,12949.349,12947.809,12948.609
2021-01-04 06:52:00,12948.729,12949.899,12948.629,12949.829
2021-01-04 06:53:00,12949.779,12950.089,12948.729,12949.379
2021-01-04 06:54:00,12949.339,12949.339,12947.459,12947.809
2021-01-04 06:55:00,12948.139,12948.219,12947.329,12947.649
2021-01-04 06:56:00,12947.849,12947.899,12946.639,12946.819
2021-01-04 06:57:00,12946.849,12947.007,12943.929,12944.829
2021-01-04 06:58:00,12944.927,12945.299,12942.309,12942.719
2021-01-04 06:59:00,12942.859,12943.699,12942.009,12942.339
2021-01-04 07:00:00,12942.479,12942.999,12941.219,12941.339
2021-01-04 07:01:00,12941.429,12943.589,12941.409,12943.409
2021-01-04 07:02:00,12943.507,12943.599,12939.379,12940.159
2021-01-04 07:03:00,12940.489,12942.219,12939.809,12940.329
2021-01-04 07:04:00,12940.327,12940.397,12938.149,12939.369
2021-01-04 07:05:00,12939.369,12939.709,12936.629,12936.629
2021-01-04 07:06:00,12936.909,12938.999,12936.779,12937.619
2021-01-04 07:07:00,12937.779,12938.189,12937.119,12937.809
2021-01-04 07:08:00,12938.009,12938.919,12936.849,12938.149
2021-01-04 07:09:00,12937.819,12938.219,12936.209,12937.869
2021-01-04 07:10:00,12937.889,12939.389,12937.329,12939.389
2021-01-04 07:11:00,12939.219,12939.889,12938.649,12938.879
2021-01-04 07:12:00,12938.949,12939.699,12938.459,12939.389
2021-01-04 07:13:00,12938.979,12939.699,12938.329,12939.209
2021-01-04 07:14:00,12939.349,12939.899,12938.939,12939.669
2021-01-04 07:15:00,12939.159,12941.599,12938.627,12940.619
2021-01-04 07:16:00,12940.749,12940.887,12939.169,12939.819
2021-01-04 07:17:00,12939.689,12940.089,12938.309,12939.099
2021-01-04 07:18:00,12939.019,12940.089,12938.659,12939.409
2021-01-04 07:19:00,12939.407,12939.899,12938.829,12939.669
2021-01-04 07:20:00,12939.799,12940.989,12939.419,12940.859
2021-01-04 07:21:00,12940.659,12941.089,12939.909,12940.889
2021-01-04 07:22:00,12940.949,12941.479,12940.119,12940.329
2021-01-04 07:23:00,12940.639,12941.159,12939.859,12939.859
2021-01-04 07:24:00,12939.867,12941.379,12939.789,12941.129
2021-01-04 07:25:00,12941.187,12941.199,12939.969,12940.209
2021-01-04 07:26:00,12940.177,12940.989,12939.289,12940.199
2021-01-04 07:27:00,12940.359,12941.019,12939.329,12940.009
2021-01-04 07:28:00,12939.987,12941.399,12939.719,12940.969
2021-01-04 07:29:00,12940.949,12941.699,12940.669,12941.499
2021-01-04 07:30:00,12940.939,12941.309,12939.839,12941.189
2021-01-04 07:31:00,12940.739,12941.809,12940.419,12940.829
2021-01-04 07:32:00,12940.759,12941.399,12939.979,12940.699
2021-01-04 07:33:00,12940.459,12941.809,12940.119,12941.619
2021-01-04 07:34:00,12941.779,12943.199,12941.719,12942.369
2021-01-04 07:35:00,12942.229,12943.239,12942.229,12943.149
2021-01-04 07:36:00,12943.277,12946.249,12943.209,12944.909
2021-01-04 07:37:00,12945.209,12945.389,12944.259,12944.659
2021-01-04 07:38:00,12944.519,12945.509,12944.419,12944.419
2021-01-04 07:39:00,12944.719,12945.999,12943.819,12945.259
2021-01-04 07:40:00,12945.357,12946.689,12945.149,12946.419
2021-01-04 07:41:00,12946.729,12947.319,12946.279,12946.829
2021-01-04 07:42:00,12946.749,12947.499,12946.739,12946.739
2021-01-04 07:43:00,12946.929,12946.999,12944.959,12945.279
2021-01-04 07:44:00,12945.257,12946.719,12945.129,12946.319
2021-01-04 07:45:00,12946.619,12946.699,12944.359,12944.359
2021-01-04 07:46:00,12944.387,12944.599,12940.709,12940.709
2021-01-04 07:47:00,12940.727,12941.189,12938.319,12940.879
2021-01-04 07:48:00,12940.799,12942.389,12940.779,12941.989
2021-01-04 07:49:00,12941.879,12944.469,12941.829,12944.429
2021-01-04 07:50:00,12944.637,12948.989,12944.629,12947.889
2021-01-04 07:51:00,12948.209,12949.209,12947.169,12949.189
2021-01-04 07:52:00,12949.279,12950.599,12948.749,12948.809
2021-01-04 07:53:00,12948.827,12950.589,12948.739,12950.109
2021-01-04 07:54:00,12950.279,12950.709,12949.819,12950.169
2021-01-04 07:55:00,12950.349,12951.799,12950.199,12951.619
2021-01-04 07:56:00,12951.799,12953.999,12951.649,12952.999
2021-01-04 07:57:00,12952.909,12954.899,12951.839,12953.189
2021-01-04 07:58:00,12953.349,12954.689,12952.659,12954.299
2021-01-04 07:59:00,12953.719,12954.419,12952.259,12954.399
2021-01-04 08:00:00,12953.739,12955.599,12951.759,12953.337
2021-01-04 08:01:00,12953.289,12954.209,12949.719,12950.349
2021-01-04 08:02:00,12950.499,12953.299,12950.259,12951.359
2021-01-04 08:03:00,12951.699,12952.099,12949.989,12950.359
2021-01-04 08:04:00,12950.669,12950.769,12949.649,12950.389
2021-01-04 08:05:00,12950.347,12951.179,12948.169,12948.489
2021-01-04 08:06:00,12948.319,12949.499,12948.159,12948.849
2021-01-04 08:07:00,12948.907,12949.247,12946.239,12947.849
2021-01-04 08:08:00,12948.619,12950.399,12948.249,12949.699
2021-01-04 08:09:00,12949.479,12950.899,12949.369,12950.599
2021-01-04 08:10:00,12950.459,12951.169,12949.739,12950.309
2021-01-04 08:11:00,12950.357,12951.199,12950.239,12950.519
2021-01-04 08:12:00,12950.437,12950.889,12949.359,12950.889
2021-01-04 08:13:00,12950.779,12951.889,12950.339,12951.889
2021-01-04 08:14:00,12951.719,12952.699,12949.729,12949.949
2021-01-04 08:15:00,12950.139,12950.757,12949.709,12950.119
2021-01-04 08:16:00,12950.219,12951.209,12947.369,12950.499
2021-01-04 08:17:00,12950.739,12951.509,12949.509,12949.819
2021-01-04 08:18:00,12950.007,12950.889,12949.749,12949.779
2021-01-04 08:19:00,12950.019,12951.389,12948.819,12951.229
2021-01-04 08:20:00,12951.307,12951.999,12949.769,12949.939
2021-01-04 08:21:00,12950.109,12952.389,12949.749,12950.209
2021-01-04 08:22:00,12949.869,12952.389,12949.759,12951.269
2021-01-04 08:23:00,12951.149,12951.389,12949.139,12949.349
2021-01-04 08:24:00,12949.509,12949.669,12947.639,12949.099
2021-01-04 08:25:00,12948.857,12949.989,12946.319,12946.319
2021-01-04 08:26:00,12946.679,12947.169,12944.519,12945.479
2021-01-04 08:27:00,12945.427,12946.899,12945.199,12945.679
2021-01-04 08:28:00,12945.329,12946.889,12943.299,12943.909
2021-01-04 08:29:00,12943.949,12946.099,12943.949,12944.999
2021-01-04 08:30:00,12944.897,12947.089,12944.169,12944.999
2021-01-04 08:31:00,12944.727,12946.899,12944.309,12946.349
2021-01-04 08:32:00,12946.209,12946.819,12945.639,12946.629
2021-01-04 08:33:00,12947.209,12947.209,12946.269,12946.699
2021-01-04 08:34:00,12946.309,12947.399,12945.959,12947.399
2021-01-04 08:35:00,12947.499,12948.199,12947.139,12947.599
2021-01-04 08:36:00,12947.337,12951.189,12946.429,12950.589
2021-01-04 08:37:00,12950.359,12951.989,12947.449,12947.519
2021-01-04 08:38:00,12947.449,12948.719,12944.729,12946.729
2021-01-04 08:39:00,12946.869,12947.999,12946.849,12947.249
2021-01-04 08:40:00,12947.339,12949.899,12947.279,12949.659
2021-01-04 08:41:00,12949.999,12951.999,12949.439,12951.219
2021-01-04 08:42:00,12951.117,12953.689,12950.919,12953.689
2021-01-04 08:43:00,12953.759,12954.219,12952.689,12954.219
2021-01-04 08:44:00,12954.209,12954.309,12951.449,12953.099
2021-01-04 08:45:00,12953.399,12953.399,12950.289,12950.389
2021-01-04 08:46:00,12950.389,12950.689,12940.169,12947.409
2021-01-04 08:47:00,12947.689,12948.469,12946.809,12948.109
2021-01-04 08:48:00,12948.329,12948.989,12947.389,12948.157
2021-01-04 08:49:00,12947.929,12949.089,12947.319,12947.829
2021-01-04 08:50:00,12947.829,12949.399,12947.329,12948.389
2021-01-04 08:51:00,12948.409,12950.189,12947.169,12948.309
2021-01-04 08:52:00,12948.227,12948.227,12944.849,12945.989
2021-01-04 08:53:00,12945.819,12947.199,12945.669,12946.679
2021-01-04 08:54:00,12946.409,12946.719,12945.289,12946.629
2021-01-04 08:55:00,12946.719,12947.199,12944.609,12944.849
2021-01-04 08:56:00,12945.179,12945.599,12941.739,12944.969
2021-01-04 08:57:00,12945.389,12945.389,12943.149,12943.149
2021-01-04 08:58:00,12943.409,12943.497,12942.209,12942.339
2021-01-04 08:59:00,12942.619,12944.189,12941.449,12943.319
2021-01-04 09:00:00,12943.489,12944.999,12942.119,12943.479
2021-01-04 09:01:00,12943.709,12945.589,12943.439,12945.189
2021-01-04 09:02:00,12944.959,12945.689,12944.219,12944.819
2021-01-04 09:03:00,12944.809,12945.219,12942.869,12943.839
2021-01-04 09:04:00,12943.847,12944.409,12942.499,12943.339
2021-01-04 09:05:00,12943.409,12943.899,12941.469,12942.399
2021-01-04 09:06:00,12942.509,12943.347,12940.349,12941.089
2021-01-04 09:07:00,12940.759,12941.199,12938.719,12939.819
2021-01-04 09:08:00,12939.857,12940.209,12938.109,12939.399
2021-01-04 09:09:00,12939.349,12940.887,12936.489,12940.119
2021-01-04 09:10:00,12940.177,12940.177,12936.819,12938.219
2021-01-04 09:11:00,12938.319,12938.319,12936.499,12937.409
2021-01-04 09:12:00,12937.659,12938.199,12936.647,12937.739
2021-01-04 09:13:00,12937.807,12937.889,12935.689,12937.859
2021-01-04 09:14:00,12937.909,12939.599,12936.629,12938.709
2021-01-04 09:15:00,12938.589,12938.589,12935.859,12935.979
2021-01-04 09:16:00,12935.799,12936.909,12933.329,12933.329
2021-01-04 09:17:00,12933.229,12934.219,12932.789,12933.729
2021-01-04 09:18:00,12933.999,12935.599,12933.809,12935.409
2021-01-04 09:19:00,12935.649,12935.889,12934.919,12935.809
2021-01-04 09:20:00,12936.189,12936.479,12935.009,12936.319
2021-01-04 09:21:00,12936.357,12938.209,12935.739,12937.009
2021-01-04 09:22:00,12936.899,12938.499,12936.459,12936.959
2021-01-04 09:23:00,12937.179,12937.419,12934.319,12934.909
2021-01-04 09:24:00,12935.169,12937.099,12934.819,12936.309
2021-01-04 09:25:00,12936.699,12936.859,12934.669,12935.309
2021-01-04 09:26:00,12935.329,12935.697,12934.149,12934.729
2021-01-04 09:27:00,12934.249,12935.719,12929.679,12930.639
2021-01-04 09:28:00,12930.769,12937.389,12930.729,12935.469
2021-01-04 09:29:00,12935.427,12939.089,12934.979,12936.139
2021-01-04 09:30:00,12936.179,12943.777,12918.339,12918.919
2021-01-04 09:31:00,12918.937,12925.659,12912.009,12920.809
2021-01-04 09:32:00,12920.449,12920.689,12910.169,12910.859
2021-01-04 09:33:00,12910.809,12911.599,12899.467,12902.339
2021-01-04 09:34:00,12903.399,12909.689,12900.949,12906.709
2021-01-04 09:35:00,12906.809,12907.679,12897.359,12899.899
2021-01-04 09:36:00,12899.419,12899.699,12884.379,12885.839
2021-01-04 09:37:00,12885.789,12890.839,12881.159,12884.189
2021-01-04 09:38:00,12884.219,12884.819,12874.819,12877.179
2021-01-04 09:39:00,12877.129,12884.189,12872.679,12873.179
2021-01-04 09:40:00,12873.199,12878.589,12861.329,12870.379
2021-01-04 09:41:00,12870.669,12884.939,12864.449,12880.329
2021-01-04 09:42:00,12880.319,12883.099,12873.439,12883.099
2021-01-04 09:43:00,12882.837,12890.389,12882.619,12888.109
2021-01-04 09:44:00,12887.399,12894.959,12885.429,12893.709
2021-01-04 09:45:00,12893.609,12908.769,12888.419,12903.199
2021-01-04 09:46:00,12903.129,12908.749,12901.949,12905.259
2021-01-04 09:47:00,12905.309,12912.999,12899.309,12899.319
2021-01-04 09:48:00,12899.129,12909.489,12899.129,12904.899
2021-01-04 09:49:00,12905.189,12912.809,12903.359,12908.879
2021-01-04 09:50:00,12908.809,12910.509,12898.499,12902.179
2021-01-04 09:51:00,12901.849,12903.219,12883.359,12887.989
2021-01-04 09:52:00,12888.009,12888.309,12874.219,12875.199
2021-01-04 09:53:00,12875.189,12892.679,12875.139,12888.367
2021-01-04 09:54:00,12888.239,12900.169,12888.239,12893.869
2021-01-04 09:55:00,12894.459,12903.719,12893.399,12902.719
2021-01-04 09:56:00,12902.819,12904.709,12886.369,12894.919
2021-01-04 09:57:00,12894.619,12896.889,12889.309,12889.909
2021-01-04 09:58:00,12889.957,12894.379,12885.319,12887.859
2021-01-04 09:59:00,12887.179,12887.639,12877.969,12881.319
2021-01-04 10:00:00,12882.329,12892.359,12882.329,12884.199
2021-01-04 10:01:00,12884.409,12884.719,12875.939,12882.849
2021-01-04 10:02:00,12882.959,12885.399,12878.489,12882.909
2021-01-04 10:03:00,12882.359,12887.259,12878.339,12883.139
2021-01-04 10:04:00,12883.229,12886.667,12870.259,12876.309
2021-01-04 10:05:00,12876.477,12890.319,12876.219,12888.439
2021-01-04 10:06:00,12888.437,12893.709,12884.119,12891.389
2021-01-04 10:07:00,12890.829,12891.409,12876.819,12878.189
2021-01-04 10:08:00,12878.619,12881.099,12868.879,12870.129
2021-01-04 10:09:00,12870.339,12875.219,12867.309,12871.959
2021-01-04 10:10:00,12872.149,12875.989,12868.489,12869.609
2021-01-04 10:11:00,12869.609,12870.499,12853.249,12856.889
2021-01-04 10:12:00,12856.799,12857.899,12849.479,12851.359
2021-01-04 10:13:00,12851.379,12862.399,12851.379,12862.209
2021-01-04 10:14:00,12862.169,12866.139,12857.819,12860.397
2021-01-04 10:15:00,12860.489,12867.399,12854.129,12858.869
2021-01-04 10:16:00,12858.819,12872.399,12857.789,12870.339
2021-01-04 10:17:00,12871.149,12876.987,12870.249,12870.679
2021-01-04 10:18:00,12870.169,12876.009,12869.779,12872.279
2021-01-04 10:19:00,12872.309,12873.899,12867.329,12868.889
2021-01-04 10:20:00,12868.169,12875.277,12863.309,12875.179
2021-01-04 10:21:00,12875.139,12883.719,12875.139,12883.719
2021-01-04 10:22:00,12883.899,12885.179,12879.289,12880.889
2021-01-04 10:23:00,12880.989,12882.499,12877.259,12878.399
2021-01-04 10:24:00,12878.337,12882.689,12876.189,12877.719
2021-01-04 10:25:00,12877.847,12882.419,12877.599,12881.909
2021-01-04 10:26:00,12882.289,12886.099,12876.349,12878.709
2021-01-04 10:27:00,12878.869,12878.889,12869.819,12875.709
2021-01-04 10:28:00,12875.627,12881.239,12872.929,12877.189
2021-01-04 10:29:00,12877.649,12886.399,12877.459,12882.819
2021-01-04 10:30:00,12882.799,12890.989,12882.149,12885.199
2021-01-04 10:31:00,12885.149,12887.979,12875.189,12876.669
2021-01-04 10:32:00,12876.729,12881.479,12865.479,12871.769
2021-01-04 10:33:00,12871.309,12874.709,12859.429,12867.519
2021-01-04 10:34:00,12867.669,12868.669,12862.459,12864.459
2021-01-04 10:35:00,12864.479,12869.109,12861.909,12864.129
2021-01-04 10:36:00,12864.689,12871.089,12863.679,12866.939
2021-01-04 10:37:00,12867.189,12872.999,12864.869,12864.869
2021-01-04 10:38:00,12864.719,12869.399,12860.229,12868.389
2021-01-04 10:39:00,12867.879,12870.989,12865.469,12870.437
2021-01-04 10:40:00,12870.399,12877.899,12868.969,12873.319
2021-01-04 10:41:00,12873.909,12875.819,12866.409,12874.919
2021-01-04 10:42:00,12874.999,12879.297,12874.189,12879.249
2021-01-04 10:43:00,12879.139,12884.889,12876.509,12876.719
2021-01-04 10:44:00,12876.279,12880.999,12869.959,12870.349
2021-01-04 10:45:00,12870.469,12870.469,12833.439,12833.499
2021-01-04 10:46:00,12833.479,12840.099,12826.209,12826.829
2021-01-04 10:47:00,12827.389,12838.369,12827.389,12829.329
2021-01-04 10:48:00,12829.589,12834.489,12821.369,12823.209
2021-01-04 10:49:00,12823.149,12829.589,12820.299,12825.629
2021-01-04 10:50:00,12825.839,12830.897,12821.989,12826.169
2021-01-04 10:51:00,12825.879,12827.899,12816.459,12822.199
2021-01-04 10:52:00,12822.509,12824.429,12811.829,12813.399
2021-01-04 10:53:00,12813.139,12818.699,12792.909,12793.989
2021-01-04 10:54:00,12793.859,12802.179,12793.859,12800.889
2021-01-04 10:55:00,12800.709,12807.699,12797.359,12804.889
2021-01-04 10:56:00,12804.719,12806.189,12798.919,12802.139
2021-01-04 10:57:00,12801.689,12806.859,12785.229,12803.329
2021-01-04 10:58:00,12802.999,12802.999,12787.839,12788.399
2021-01-04 10:59:00,12787.889,12788.189,12767.919,12769.099
2021-01-04 11:00:00,12768.819,12786.399,12761.919,12785.909
2021-01-04 11:01:00,12785.819,12788.889,12780.009,12787.899
2021-01-04 11:02:00,12787.957,12788.199,12760.399,12767.629
2021-01-04 11:03:00,12767.629,12770.769,12741.149,12741.149
2021-01-04 11:04:00,12740.339,12742.609,12718.339,12731.409
2021-01-04 11:05:00,12731.359,12745.779,12731.359,12736.119
2021-01-04 11:06:00,12735.219,12735.219,12706.499,12710.859
2021-01-04 11:07:00,12710.879,12724.229,12695.209,12700.739
2021-01-04 11:08:00,12699.909,12721.519,12694.379,12717.009
2021-01-04 11:09:00,12717.319,12720.889,12707.809,12709.949
2021-01-04 11:10:00,12710.829,12715.379,12687.379,12707.999
2021-01-04 11:11:00,12708.127,12730.599,12707.389,12729.359
2021-01-04 11:12:00,12728.499,12737.919,12727.919,12737.919
2021-01-04 11:13:00,12737.359,12743.179,12728.369,12741.249
2021-01-04 11:14:00,12741.227,12742.889,12734.319,12740.879
2021-01-04 11:15:00,12741.129,12741.129,12725.129,12735.229
2021-01-04 11:16:00,12735.279,12736.379,12730.459,12731.849
2021-01-04 11:17:00,12732.589,12737.719,12730.519,12735.819
2021-01-04 11:18:00,12735.899,12738.689,12727.719,12728.799
2021-01-04 11:19:00,12728.749,12743.669,12719.219,12741.139
2021-01-04 11:20:00,12741.209,12743.989,12730.699,12739.119
2021-01-04 11:21:00,12739.149,12739.389,12728.419,12731.829
2021-01-04 11:22:00,12731.849,12739.619,12720.929,12728.889
2021-01-04 11:23:00,12729.019,12736.959,12724.409,12725.709
2021-01-04 11:24:00,12725.829,12728.159,12713.649,12715.709
2021-01-04 11:25:00,12715.669,12728.899,12708.369,12728.199
2021-01-04 11:26:00,12728.319,12735.889,12726.679,12729.919
2021-01-04 11:27:00,12729.839,12733.219,12721.909,12730.709
2021-01-04 11:28:00,12730.609,12732.989,12724.889,12731.849
2021-01-04 11:29:00,12732.209,12737.309,12726.679,12726.679
2021-01-04 11:30:00,12726.989,12730.599,12710.389,12728.379
2021-01-04 11:31:00,12728.319,12728.319,12710.999,12711.709
2021-01-04 11:32:00,12712.809,12714.689,12695.879,12704.399
2021-01-04 11:33:00,12703.899,12718.679,12700.919,12718.399
2021-01-04 11:34:00,12718.609,12724.589,12713.129,12718.299
2021-01-04 11:35:00,12718.209,12721.589,12695.619,12701.869
2021-01-04 11:36:00,12702.209,12713.909,12702.149,12710.199
2021-01-04 11:37:00,12710.429,12712.359,12697.449,12712.359
2021-01-04 11:38:00,12712.409,12714.699,12708.479,12714.309
2021-01-04 11:39:00,12714.367,12719.899,12707.459,12712.239
2021-01-04 11:40:00,12712.209,12712.389,12699.719,12701.869
2021-01-04 11:41:00,12702.209,12711.179,12701.409,12709.319
2021-01-04 11:42:00,12709.709,12711.209,12697.109,12702.159
2021-01-04 11:43:00,12701.829,12704.099,12692.299,12697.979
2021-01-04 11:44:00,12697.989,12704.389,12695.909,12701.119
2021-01-04 11:45:00,12701.139,12702.999,12693.329,12696.399
2021-01-04 11:46:00,12695.609,12704.699,12693.429,12702.899
2021-01-04 11:47:00,12702.189,12706.799,12696.409,12700.399
2021-01-04 11:48:00,12699.359,12700.899,12694.339,12699.669
2021-01-04 11:49:00,12699.677,12703.669,12696.989,12698.279
2021-01-04 11:50:00,12697.639,12700.259,12693.909,12697.409
2021-01-04 11:51:00,12697.619,12705.099,12697.349,12702.419
2021-01-04 11:52:00,12701.639,12703.289,12687.659,12687.699
2021-01-04 11:53:00,12687.677,12699.469,12683.209,12698.479
2021-01-04 11:54:00,12697.809,12697.839,12667.279,12669.149
2021-01-04 11:55:00,12669.149,12673.239,12659.449,12670.399
2021-01-04 11:56:00,12670.319,12673.709,12658.739,12659.109
2021-01-04 11:57:00,12658.489,12660.367,12645.799,12650.139
2021-01-04 11:58:00,12649.899,12658.899,12646.247,12654.119
2021-01-04 11:59:00,12653.349,12654.339,12642.449,12643.189
2021-01-04 12:00:00,12643.199,12657.209,12632.699,12632.919
2021-01-04 12:01:00,12633.129,12641.719,12619.669,12632.399
2021-01-04 12:02:00,12633.129,12633.129,12621.459,12624.629
2021-01-04 12:03:00,12625.989,12634.719,12618.439,12629.149
2021-01-04 12:04:00,12628.359,12630.869,12615.629,12620.959
2021-01-04 12:05:00,12620.249,12627.399,12618.699,12625.289
2021-01-04 12:06:00,12623.419,12633.719,12623.359,12628.497
2021-01-04 12:07:00,12628.399,12630.389,12621.959,12622.849
2021-01-04 12:08:00,12622.837,12622.837,12604.689,12605.709
2021-01-04 12:09:00,12605.679,12605.679,12577.479,12582.349
2021-01-04 12:10:00,12582.309,12590.189,12563.229,12569.499
2021-01-04 12:11:00,12569.429,12573.869,12542.689,12545.199
2021-01-04 12:12:00,12544.959,12564.589,12544.879,12562.379
2021-01-04 12:13:00,12561.359,12568.899,12553.779,12555.359
2021-01-04 12:14:00,12554.899,12567.347,12551.919,12552.689
2021-01-04 12:15:00,12552.629,12558.399,12529.889,12556.889
2021-01-04 12:16:00,12556.819,12570.469,12544.589,12569.619
2021-01-04 12:17:00,12569.689,12575.369,12565.229,12567.879
2021-01-04 12:18:00,12568.159,12585.999,12566.319,12585.999
2021-01-04 12:19:00,12586.099,12586.099,12574.639,12581.199
2021-01-04 12:20:00,12581.119,12590.989,12566.329,12589.879
2021-01-04 12:21:00,12590.099,12599.199,12587.249,12593.809
2021-01-04 12:22:00,12593.839,12600.599,12593.839,12599.719
2021-01-04 12:23:00,12599.817,12600.499,12591.929,12598.327
2021-01-04 12:24:00,12598.379,12613.429,12598.379,12607.599
2021-01-04 12:25:00,12607.369,12607.929,12597.839,12602.829
2021-01-04 12:26:00,12603.119,12607.989,12593.819,12598.189
2021-01-04 12:27:00,12597.889,12603.349,12588.819,12600.389
2021-01-04 12:28:00,12600.349,12602.899,12594.869,12599.819
2021-01-04 12:29:00,12599.949,12607.899,12597.189,12604.679
2021-01-04 12:30:00,12604.399,12604.399,12589.139,12591.629
2021-01-04 12:31:00,12591.309,12602.749,12572.179,12576.859
2021-01-04 12:32:00,12577.419,12594.589,12577.369,12589.849
2021-01-04 12:33:00,12589.909,12596.989,12585.509,12590.109
2021-01-04 12:34:00,12590.239,12602.329,12590.239,12597.899
2021-01-04 12:35:00,12597.639,12603.179,12593.619,12594.239
2021-01-04 12:36:00,12593.909,12593.909,12583.839,12588.699
2021-01-04 12:37:00,12587.659,12592.129,12580.749,12585.659
2021-01-04 12:38:00,12585.699,12590.269,12581.919,12582.929
2021-01-04 12:39:00,12582.409,12582.409,12567.639,12579.159
2021-01-04 12:40:00,12578.409,12581.819,12562.149,12565.809
2021-01-04 12:41:00,12565.747,12571.399,12565.469,12568.769
2021-01-04 12:42:00,12569.409,12572.219,12563.819,12568.769
2021-01-04 12:43:00,12568.989,12569.199,12559.959,12568.909
2021-01-04 12:44:00,12569.649,12576.989,12567.429,12572.389
2021-01-04 12:45:00,12571.689,12571.689,12555.389,12558.219
2021-01-04 12:46:00,12558.179,12567.209,12552.779,12557.679
2021-01-04 12:47:00,12557.709,12563.839,12557.659,12560.259
2021-01-04 12:48:00,12559.699,12562.189,12555.839,12556.379
2021-01-04 12:49:00,12555.509,12561.199,12548.449,12557.809
2021-01-04 12:50:00,12557.409,12560.889,12551.479,12557.389
2021-01-04 12:51:00,12558.019,12568.989,12550.319,12567.829
2021-01-04 12:52:00,12567.709,12578.899,12566.159,12576.919
2021-01-04 12:53:00,12576.937,12588.399,12573.809,12587.859
2021-01-04 12:54:00,12588.649,12594.199,12588.369,12593.759
2021-01-04 12:55:00,12593.729,12609.409,12592.939,12606.409
2021-01-04 12:56:00,12602.869,12612.229,12601.889,12604.639
2021-01-04 12:57:00,12604.609,12604.609,12595.409,12595.409
2021-01-04 12:58:00,12595.689,12601.679,12593.969,12601.349
2021-01-04 12:59:00,12602.309,12606.099,12598.819,12603.689
2021-01-04 13:00:00,12603.889,12605.669,12597.879,12602.159
2021-01-04 13:01:00,12603.189,12615.399,12598.249,12614.619
2021-01-04 13:02:00,12614.879,12615.419,12605.699,12608.269
2021-01-04 13:03:00,12608.359,12608.899,12599.229,12604.389
2021-01-04 13:04:00,12604.909,12610.179,12603.919,12608.809
2021-01-04 13:05:00,12609.199,12610.719,12602.339,12603.399
2021-01-04 13:06:00,12603.349,12603.349,12592.859,12598.689
2021-01-04 13:07:00,12597.829,12602.389,12591.809,12601.849
2021-01-04 13:08:00,12601.879,12612.219,12601.879,12607.219
2021-01-04 13:09:00,12606.699,12610.999,12603.619,12609.859
2021-01-04 13:10:00,12610.179,12615.259,12608.629,12614.469
2021-01-04 13:11:00,12614.789,12622.989,12613.319,12621.959
2021-01-04 13:12:00,12621.019,12624.999,12619.419,12621.919
2021-01-04 13:13:00,12622.019,12631.989,12620.479,12631.299
2021-01-04 13:14:00,12631.349,12631.519,12627.999,12628.899
2021-01-04 13:15:00,12628.859,12632.507,12625.069,12632.349
2021-01-04 13:16:00,12631.919,12636.289,12630.839,12636.017
2021-01-04 13:17:00,12635.969,12640.489,12635.459,12639.219
2021-01-04 13:18:00,12639.409,12640.199,12636.269,12638.839
2021-01-04 13:19:00,12638.867,12639.399,12632.019,12633.519
2021-01-04 13:20:00,12633.819,12641.789,12632.599,12640.989
2021-01-04 13:21:00,12640.719,12641.999,12638.959,12641.319
2021-01-04 13:22:00,12641.319,12644.479,12640.569,12641.609
2021-01-04 13:23:00,12641.789,12644.909,12640.439,12644.227
2021-01-04 13:24:00,12644.279,12655.089,12644.279,12653.439
2021-01-04 13:25:00,12653.919,12661.599,12652.519,12660.529
2021-01-04 13:26:00,12661.339,12667.789,12661.049,12666.859
2021-01-04 13:27:00,12666.559,12667.489,12659.319,12661.479
2021-01-04 13:28:00,12661.319,12661.509,12656.359,12657.879
2021-01-04 13:29:00,12657.819,12663.619,12657.819,12662.509
2021-01-04 13:30:00,12662.249,12663.599,12650.789,12653.589
2021-01-04 13:31:00,12653.479,12655.289,12648.509,12649.939
2021-01-04 13:32:00,12649.739,12654.999,12649.739,12654.219
2021-01-04 13:33:00,12654.309,12656.909,12646.219,12651.009
2021-01-04 13:34:00,12650.919,12654.489,12640.439,12643.459
2021-01-04 13:35:00,12643.429,12659.009,12642.929,12658.369
2021-01-04 13:36:00,12658.479,12664.779,12656.969,12659.989
2021-01-04 13:37:00,12660.009,12660.289,12652.759,12653.239
2021-01-04 13:38:00,12653.287,12657.699,12649.749,12656.459
2021-01-04 13:39:00,12656.249,12660.099,12655.029,12657.299
2021-01-04 13:40:00,12657.749,12664.999,12657.409,12664.499
2021-01-04 13:41:00,12664.613,12665.599,12661.429,12664.319
2021-01-04 13:42:00,12663.989,12672.589,12663.959,12671.469
2021-01-04 13:43:00,12671.819,12671.819,12662.989,12665.799
2021-01-04 13:44:00,12665.439,12666.349,12658.059,12663.509
2021-01-04 13:45:00,12664.309,12668.699,12661.919,12663.429
2021-01-04 13:46:00,12663.779,12668.609,12663.549,12665.427
